item_id,lexical_item_id,counterbalance_group,version,word,sentence,condition,interpretation,stimulus,low_base,high_base,lemma,lemma_category,freq_ortho,freq_ortho/M,log10_freq_ortho,zipf_scale,length,reading,analysis_status,stimulus_round,trial_role,target_version,experimental_list,filler_rotation,original_version,target_pair_number,target_assignment_method
HD060_high,HD060,2,2,desacompanhável,que não é acompanhável,high_des,neg,desacompanhável,-,acompanhável,acompanhar,ver,6780,216.0772294,3.831229694,5.334609003,10,high,correct,first_round_retest,old_condition_filler,B,B2,2,2,,
HI010_high,HI010,3,3,indelimitável,que não é delimitável,high_in,neg,indelimitável,-,delimitável,delimitar,verb,162,5.162907252,2.209515015,3.712894323,9,high,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
HI014_low,HI014,4,3,inconsertável,que pode ser inconsertado,high_in,neg,inconsertável,-,consertável,consertar,verb,263,8.381756835,2.419955748,3.923335057,9,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
HI028_low,HI028,4,3,inimitável,que pode ser inimitado,high_in,neg,inimitável,-,imitável,imitar,verb,527,16.79538347,2.721810615,4.225189924,6,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
HI046_low,HI046,4,3,inexplorável,que pode ser inexplorado,high_in,neg,inexplorável,-,explorável,explorar,verb,1548,49.33444708,3.189770956,4.693150265,8,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
HI051_low,HI051,4,3,inverificável,que pode ser inverificado,high_in,neg,inverificável,-,verificável,verificar,verb,2224,70.87843043,3.347134783,4.850514092,9,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
HI054_high,HI054,3,3,inestimável,que não é estimável,high_in,neg,inestimável,-,estimável,estimar,verb,2395,76.32816586,3.379305518,4.882684827,7,high,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
HI060_high,HI060,3,3,ilegível,que não é legível,high_in,neg,ilegível,-,legível,ler,verb,5906,188.2230261,3.771293443,5.274672751,3,high,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
LD002_high,LD002,4,3,desenformável,que não é enformável,low_des,rev,desenformável,desenformar,enformável,enformar,ver,2,0.063739596,0.301029996,1.804409304,8,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
LD011_low,LD011,3,3,desentortável,que pode ser desentortado,low_des,rev,desentortável,desentortar,-,entortar,ver,48,1.529750297,1.681241237,3.184620546,8,low,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
LD013_low,LD013,3,3,desacorrentável,que pode ser desacorrentado,low_des,rev,desacorrentável,desacorrentar,-,acorrentar,ver,57,1.816578478,1.755874856,3.259254164,10,low,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
LD020_high,LD020,4,3,desengessável,que não é engessável,low_des,rev,desengessável,desengessar,-,engessar,ver,78,2.485844233,1.892094603,3.395473911,8,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
LD022_low,LD022,3,3,descompactável,que pode ser descompactado,low_des,rev,descompactável,descompactar,-,compactar,ver,85,2.708932818,1.929418926,3.432798235,9,low,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
LD040_high,LD040,4,3,desamarrável,que não é amarrável,low_des,rev,desamarrável,desamarrar,-,amarrar,ver,554,17.65586801,2.743509765,4.246889074,7,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
LD046_low,LD046,3,3,desvinculável,que pode ser desvinculado,low_des,rev,desvinculável,desvincular,-,vincular,ver,979,31.2005321,2.990782692,4.494162001,8,low,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
LD057_high,LD057,4,3,desocupável,que não é ocupável,low_des,rev,desocupável,desocupar,-,ocupar,ver,4972,158.4566349,3.69653112,5.199910429,6,high,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
LD059_low,LD059,3,3,desligável,que pode ser desligado,low_des,rev,desligável,desligar,-,ligar,ver,6657,212.1572443,3.823278557,5.326657866,5,low,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
HD010_low,HD010,4,3,desconfortável,que pode ser desconfortado,high_des,neg,desconfortável,-,confortável,confortar,ver,49,1.561620095,1.69019608,3.193575389,9,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
HD013_high,HD013,3,3,descarimbável,que não é carimbável,high_des,neg,descarimbável,,carimbável,carimbar,ver,93,2.9638912,1.968482949,3.471862257,8,high,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
HD015_low,HD015,4,3,desassável,que pode ser desassado,high_des,neg,desassável,,assável,assar,ver,111,3.537547562,2.045322979,3.548702288,5,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
HD039_low,HD039,4,3,desentrevistável,que pode ser desentrevistado,high_des,neg,desentrevistável,,entrevistável,entrevistar,ver,988,31.48736028,2.994756945,4.498136253,11,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
HD044_low,HD044,4,3,desamável,que pode ser desamado,high_des,neg,desamável,-,amável,amar,ver,1354,43.15170629,3.131618664,4.634997973,4,low,incorrect,first_round_retest,old_condition_filler,B,B2,2,3,,
HD045_high,HD045,3,3,desadministrável,que não é administrável,high_des,neg,desadministrável,-,administrável,administrar,ver,1421,45.28698275,3.152594078,4.655973387,11,high,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
HD056_high,HD056,3,3,desanalisável,que não é analisável,high_des,neg,desanalisável,-,analisável,analisar,ver,3273,104.3098484,3.514946005,5.018325314,8,high,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
HD058_high,HD058,3,3,desavaliável,que não é avaliável,high_des,neg,desavaliável,-,avaliável,avaliar,ver,3686,117.4720749,3.566555331,5.06993464,7,high,correct,first_round_retest,old_condition_filler,B,B2,2,3,,
